date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:29:02	285035/285035	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202025%2001:29:05%20GMT	https://www.google.com/maps/place/Northwood+Landscaping/@32.753976,-97.23447,10z/data=!4m6!3m5!1s0x864e63db943d36f3:0xc084752027210316!8m2!3d32.753976!4d-97.23447!16s%2Fg%2F11hkxhdxs2?entry=ttu&g_ep=EgoyMDI0MTAyNy4wIKXMDSoASAFQAw%3D%3D	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/www.google.com/maps/place/Northwood+Landscaping/@32.753976,-97.23447,10z/data=!4m6!3m5!1s0x864e63db943d36f3_0xc084752027/g/11hkxhdxs2ddbf.html	(from https://)
17:29:02	693922/693922	---MCZ	200	added ('OK')	text/javascript	etag:W/%22730568cb9ca7772ef5282d0d4d2eba83%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/js/broadstone-landscape.f37dba46.34b15aca4d3d6436.js	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/js/broadstone-landscape.f37dba46.34b15aca4d3d6436.js	(from https://)
17:29:02	129810/129810	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202025%2015:13:59%20GMT	https://www.betheanomaly.io/	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/www.betheanomaly.io/index.html	(from https://)
17:29:02	84355/84355	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14983%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from https://)
17:29:03	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%225eb0402f-1f6c%22	https://cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	(from https://)
17:29:03	1071/1071	---MCZ	200	added ('OK')	application/javascript	etag:W/%2242f-YzteFSlsJJhNsZKJU944+r1/DPU%22	https://cdn.jsdelivr.net/jquery.counterup/1.0/jquery.counterup.min.js	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.jsdelivr.net/jquery.counterup/1.0/jquery.counterup.min.js	(from https://)
17:29:04	266/266	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202025%2001:29:08%20GMT	https://www.googletagmanager.com/ns.html?id=Placeholder	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/www.googletagmanager.com/ns00ba.html	(from https://)
17:29:04	152/152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221b5ecca4a1619b302cdc1245929c806f%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671a92476b685f7973fe5e76_Rectangle%2024003.svg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671a92476b685f7973fe5e76_Rectangle%2024003.svg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:04	3671558/3671558	---M--	200	added ('OK')	image/png	etag:%2294576c635e8e40515ffc171deaf82cea%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671a95f97364d11a9a9e215e_5b5603bfd687a0ef8f2f17ef34bffb6f.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671a95f97364d11a9a9e215e_5b5603bfd687a0ef8f2f17ef34bffb6f.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:05	2493886/2493886	---M--	200	added ('OK')	image/jpeg	etag:%22d0ade2127712324fe60862ff733bd247%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c7764f8e50a1ceebea_services1.jpg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c7764f8e50a1ceebea_services1.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:05	2988346/2988346	---M--	200	added ('OK')	image/jpeg	etag:%22bf0250ee30c9a458c7c325d0630b3164%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c8764f8e50a1ceecdf_service%20ce.jpg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c8764f8e50a1ceecdf_service%20ce.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:05	1725429/1725429	---M--	200	added ('OK')	image/jpeg	etag:%22e91d3276c51bbb3b99c2d269dc7c0033%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c7764f8e50a1ceecb9_services3.jpg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c7764f8e50a1ceecb9_services3.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:05	1415356/1415356	---M--	200	added ('OK')	image/jpeg	etag:%221004a114560f22e7cd175e0d6702fc44%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c7764f8e50a1ceec54_services2.jpg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c7764f8e50a1ceec54_services2.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:06	1012001/1012001	---M--	200	added ('OK')	image/jpeg	etag:%2235b22d7da6269e1fe85c222a8dac989d%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c8764f8e50a1ceed54_concrete.jpg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa1c8764f8e50a1ceed54_concrete.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:06	1093223/1093223	---M--	200	added ('OK')	image/jpeg	etag:%225a6b057f29c593ccbe391aa5d6579c38%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/674097f988949e9480d68144_turf.jpeg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/674097f988949e9480d68144_turf.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:06	3184558/3184558	---M--	200	added ('OK')	image/png	etag:%227aec9beb23ee8b5abbf847d3478a5bb4%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa7ddcba01f0f5647aa0a_21f469749a807f5810d553ab6b94084a.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa7ddcba01f0f5647aa0a_21f469749a807f5810d553ab6b94084a.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:06	3854647/3854647	---M--	200	added ('OK')	image/png	etag:%22f3def112400e02829b8a1a83d654a46a%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa7e0e5a797572b45003c_85a00f8a6fb70cf01db044d84fd44230.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa7e0e5a797572b45003c_85a00f8a6fb70cf01db044d84fd44230.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:06	330234/330234	---M--	200	added ('OK')	image/jpeg	etag:%225efee39a65e7d78ff40c58ed78a05df8%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740984e35909ac01eda129c_ld.jpeg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740984e35909ac01eda129c_ld.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:07	3799375/3799375	---M--	200	added ('OK')	image/png	etag:%22f27257301bc07be14f712d5c35986721%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671fd65040fcaa902c5c9565_2222.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671fd65040fcaa902c5c9565_2222.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:07	986749/986749	---M--	200	added ('OK')	image/png	etag:%22e134244804f45f741fd23ccc2caa3ff6%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740987aa621d4f23a112d85_ll.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740987aa621d4f23a112d85_ll.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:07	275/275	---MCZ	403	error ('Forbidden')	application/xml	date:Fri,%2007%20Feb%202025%2001:29:12%20GMT	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa8bf8e3252fa1258dec7_e0c0be8ac6af3f2e7d73bf3696b96312%20(1	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa8bf8e3252fa1258dec7_e0c0be8ac6af3f2e7d73bf3696b96312%20(1	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:07	1185726/1185726	---M--	200	added ('OK')	image/png	etag:%22a2006371d4f7db34f91b4fd66debd101%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a3166cb39312828e5663_hardskep.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a3166cb39312828e5663_hardskep.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:07	1110976/1110976	---M--	200	added ('OK')	image/png	etag:%220a14850d153f6a287fb57a51c806764e%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a361f1feb3d5ceecc142_wf.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a361f1feb3d5ceecc142_wf.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:08	1922934/1922934	---M--	200	added ('OK')	image/jpeg	etag:%228e9c4b7ee95079590df5e4c734cbdc5c%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a4b475bb75a691d0dc92_dr.jpg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a4b475bb75a691d0dc92_dr.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:08	3051324/3051324	---M--	200	added ('OK')	image/png	etag:%225320b505f2ac084258af72569f225950%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa8e2b73f3e476d326c17_1212.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa8e2b73f3e476d326c17_1212.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:09	3769392/3769392	---M--	200	added ('OK')	image/png	etag:%226650b44d5d26c91c4888f20838d36879%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa8d88f82b286c2e1a28a_888.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa8d88f82b286c2e1a28a_888.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:09	3707989/3707989	---M--	200	added ('OK')	image/png	etag:%22800464a325a4219e2586192624da420e%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa8f46c269072b76803d9_1313.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671aa8f46c269072b76803d9_1313.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:09	1043839/1043839	---M--	200	added ('OK')	image/png	etag:%22690d0f92b76d99ddff8161c873cb356e%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a516c2950500fcb4160f_sprinklr.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a516c2950500fcb4160f_sprinklr.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:09	744114/744114	---M--	200	added ('OK')	image/png	etag:%22d8b39b2b95c3a07a87835c2a02f455af%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a55f1c501e7ed94988af_commaintain.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a55f1c501e7ed94988af_commaintain.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:09	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Fri,%2007%20Feb%202025%2001:29:14%20GMT	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671d0413ba28fa82469d6409_dce0d0d756098572ffd2eedc7e5deacd%20(1	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671d0413ba28fa82469d6409_dce0d0d756098572ffd2eedc7e5deacd%20(1	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:10	3094134/3094134	---M--	200	added ('OK')	image/jpeg	etag:%22875da092b42ae236f9ff0a082120a814%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a6ad018b317b248362b5_turf1.jpeg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a6ad018b317b248362b5_turf1.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:10	2976607/2976607	---M--	200	added ('OK')	image/jpeg	etag:%2269ee9654432adb5b2c5fc5f89b8c604c%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671e667d24ca2a185ad647ee_sod.jpg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671e667d24ca2a185ad647ee_sod.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:11	2551210/2551210	---M--	200	added ('OK')	image/jpeg	etag:%225abce5c7ef42362dda27a9495bc1bf8e%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671e6abf248a1b1d23d89863_rw.jpg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671e6abf248a1b1d23d89863_rw.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:11	456065/456065	---M--	200	added ('OK')	image/png	etag:%221501774394f202477f0fa1709787911c%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671e716cd32860e4fba5570d_pathways.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671e716cd32860e4fba5570d_pathways.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:11	812015/812015	---M--	200	added ('OK')	image/png	etag:%22553b444905b0a25bb9346b5980507031%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a8506ac609fe186b2388_wf.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740a8506ac609fe186b2388_wf.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:11	348652/348652	---M--	200	added ('OK')	image/jpeg	etag:%22f68dbc012587a6bab47cbe5f5f376c06%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671f47a169d45b5316a5b51e_fd.jpeg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671f47a169d45b5316a5b51e_fd.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:12	2260700/2260700	---M--	200	added ('OK')	image/jpeg	etag:%220a0c193737cfb455e76b735f8123c888%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671f4a0b1a08d8cdeb58c6d1_ci.jpg	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671f4a0b1a08d8cdeb58c6d1_ci.jpg	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:12	893818/893818	---M--	200	added ('OK')	image/png	etag:%229ccb54fb604441860e5e34b7721f21c9%22	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740aca7ac59b87e5714898c_cm1.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/6740aca7ac59b87e5714898c_cm1.png	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:12	275/275	---MCZ	403	error ('Forbidden')	application/xml	date:Fri,%2007%20Feb%202025%2001:29:17%20GMT	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671e6b0d420cf85029eade9f_wall1%20(1	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671e6b0d420cf85029eade9f_wall1%20(1	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:12	275/275	---MCZ	403	error ('Forbidden')	application/xml	date:Fri,%2007%20Feb%202025%2001:29:17%20GMT	https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/671fd78e701ba0bf585c7690_444%20(1	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/cdn.prod.website-files.com/671a91ee07626cd6dad29988/671fd78e701ba0bf585c7690_444%20(1	(from https://cdn.prod.website-files.com/671a91ee07626cd6dad29988/css/broadstone-landscape.543328a1e.css)
17:29:13	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2007%20Feb%202025%2001:29:17%20GMT	https://fonts.googleapis.com/robots.txt		(from https://)
17:29:13	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202025%2001:29:18%20GMT	https://fonts.gstatic.com/robots.txt		(from https://)
17:29:13	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202025%2001:29:18%20GMT	https://www.googletagmanager.com/robots.txt		(from https://)
17:29:14	2089/2089	---MCZ	200	added ('OK')	text/plain	date:Wed,%2029%20Jan%202025%2018:00:00%20GMT	https://www.google.com/robots.txt		(from https://)
17:29:14	325/325	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:15:00%20GMT	https://www.gstatic.com/images/icons/material/system/2x/mode_edit_googblue_24dp.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/www.gstatic.com/images/icons/material/system/2x/mode_edit_googblue_24dp.png	(from https://www.google.com/maps/place/Northwood+Landscaping/@32.753976,-97.23447,142165m/data=!3m1!1e3!4m6!3m5!1s0x864e63db943d36f3:0xc084752027210316!8m2!3d32.753976!4d-97.23447!16s%2Fg%2F11hkxhdxs2?entry=ttu&g_ep=EgoyMDI0MTAyNy4wIKXMDSoASAFQAw%3D%3D)
17:29:14	857/857	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Jul%202023%2022:48:00%20GMT	https://www.gstatic.com/images/icons/material/system/2x/location_off_googblue_24dp.png	C:/Website%20Development%20Feb%202025/Broadstone%20Feb%206%202025/Broadstone%20Feb%206%202025/www.gstatic.com/images/icons/material/system/2x/location_off_googblue_24dp.png	(from https://www.google.com/maps/place/Northwood+Landscaping/@32.753976,-97.23447,142165m/data=!3m1!1e3!4m6!3m5!1s0x864e63db943d36f3:0xc084752027210316!8m2!3d32.753976!4d-97.23447!16s%2Fg%2F11hkxhdxs2?entry=ttu&g_ep=EgoyMDI0MTAyNy4wIKXMDSoASAFQAw%3D%3D)
